id,name,now_cost,position,team,ict_index_rank_type,creativity_rank,penalties_order,clean_sheets,transfers_out,minutes,value_form,expected_goal_involvements_per_90,corners_and_indirect_freekicks_order,transfers_in_event,assists,expected_assists_per_90,form,selected_by_percent,direct_freekicks_order,goals_scored,starts,event_points,points_per_game_rank,starts_per_90,expected_goals,news_added,ep_this,value_season,points_per_game,red_cards,transfers_in,transfers_out_event,goals_conceded_per_90,clean_sheets_per_90,in_dreamteam,selected_rank_type,chance_of_playing_this_round,news,saves_per_90,expected_goals_per_90,form_rank,form_rank_type,ep_next,now_cost_rank,points_per_game_rank_type,dreamteam_count,expected_goal_involvements,selected_rank,web_name,chance_of_playing_next_round,threat_rank_type,goals_conceded,saves,now_cost_rank_type,threat_rank,influence_rank,bps,status,expected_assists,expected_goals_conceded,total_points,ict_index_rank,influence_rank_type,creativity_rank_type,expected_goals_conceded_per_90
440,Josh Bowler,45,MID,Nott'm Forest,30,263,,0,8,0,0.0,0.0,,0,0,0.0,0.0,0.0,,0,0,0,290,0.0,0.00,2023-08-04T09:38:29.203317Z,0.0,0.0,0.0,0,0,8,0.0,0.0,False,268,0.0,Season long loan to Cardiff City,0.0,0.0,290,44,0.0,459,44,0,0.00,635,Bowler,0.0,30,0,0,227,263,263,0,u,0.00,0.00,0,263,30,30,0.0
441,Steve Cook,45,DEF,Nott'm Forest,73,122,,0,122,0,0.0,0.0,,0,0,0.0,0.0,0.0,,0,0,0,151,0.0,0.00,2023-08-10T13:47:53.233734Z,0.0,0.0,0.0,0,0,122,0.0,0.0,False,197,0.0,Permanent transfer to QPR,0.0,0.0,151,82,0.0,318,82,0,0.00,539,Cook,0.0,73,0,0,44,122,122,0,u,0.00,0.00,0,122,73,73,0.0
442,Danilo dos Santos de Oliveira,55,MID,Nott'm Forest,224,561,,0,44,0,0.0,0.0,,24,0,0.0,0.0,0.1,,0,0,0,565,0.0,0.00,,1.6,0.0,0.0,0,24,44,0.0,0.0,False,135,,,0.0,0.0,565,226,2.6,145,226,0,0.00,412,Danilo,,224,0,0,92,561,561,0,a,0.00,0.00,0,561,224,224,0.0
443,Emmanuel Dennis,50,FWD,Nott'm Forest,31,451,,0,168,0,0.0,0.0,,182,0,0.0,0.0,0.7,4.0,0,0,0,464,0.0,0.00,,0.9,0.0,0.0,0,182,168,0.0,0.0,False,39,,,0.0,0.0,464,35,1.9,259,35,0,0.00,203,Dennis,,31,0,0,51,451,451,0,a,0.00,0.00,0,451,31,31,0.0
444,Mohamed Dräger,40,DEF,Nott'm Forest,17,42,,0,29,0,0.0,0.0,,17,0,0.0,0.0,0.2,,0,0,0,73,0.0,0.00,,0.5,0.0,0.0,0,17,29,0.0,0.0,False,149,,,0.0,0.0,73,28,1.5,578,28,0,0.00,387,Dräger,,17,0,0,168,42,42,0,a,0.00,0.00,0,42,17,17,0.0
445,Felipe Augusto de Almeida Monteiro,45,DEF,Nott'm Forest,99,158,,0,83,0,0.0,0.0,,1,0,0.0,0.0,0.0,,0,0,0,187,0.0,0.00,2023-08-06T23:30:06.031954Z,0.0,0.0,0.0,0,1,83,0.0,0.0,False,196,0.0,Knee injury - Unknown return date,0.0,0.0,187,108,0.0,354,108,0,0.00,537,Felipe,0.0,99,0,0,70,158,158,0,i,0.00,0.00,0,158,99,99,0.0
446,Remo Freuler,50,MID,Nott'm Forest,96,367,,0,9,0,0.0,0.0,,4,0,0.0,0.0,0.0,,0,0,0,388,0.0,0.00,,1.1,0.0,0.0,0,4,9,0.0,0.0,False,214,,,0.0,0.0,388,108,2.1,175,108,0,0.00,558,Freuler,,96,0,0,112,367,367,0,a,0.00,0.00,0,367,96,96,0.0
447,Morgan Gibbs-White,60,MID,Nott'm Forest,235,582,1.0,0,523,0,0.0,0.0,1.0,322,0,0.0,0.0,2.6,1.0,0,0,0,586,0.0,0.00,,1.7,0.0,0.0,0,322,523,0.0,0.0,False,40,,,0.0,0.0,586,237,2.7,74,237,0,0.00,109,Gibbs-White,,235,0,0,44,582,582,0,a,0.00,0.00,0,582,235,235,0.0
448,Wayne Hennessey,40,GKP,Nott'm Forest,3,3,,0,153,0,0.0,0.0,,3,0,0.0,0.0,0.4,,0,0,0,34,0.0,0.00,2023-08-06T23:30:06.047716Z,0.0,0.0,0.0,0,3,153,0.0,0.0,False,40,0.0,Knee injury - Expected back 02 Sep,0.0,0.0,34,5,0.0,539,5,0,0.00,257,Hennessey,0.0,3,0,0,32,3,3,0,i,0.00,0.00,0,3,3,3,0.0
449,Ethan Horvath,45,GKP,Nott'm Forest,56,177,,0,44,0,0.0,0.0,,22,0,0.0,0.0,0.1,,0,0,0,206,0.0,0.00,,1.8,0.0,0.0,0,22,44,0.0,0.0,False,58,,,0.0,0.0,206,58,2.8,373,58,0,0.00,399,Horvath,,56,0,0,23,177,177,0,a,0.00,0.00,0,177,56,56,0.0
450,Brennan Johnson,60,MID,Nott'm Forest,238,585,2.0,0,159,0,0.0,0.0,,69,0,0.0,0.0,0.7,,0,0,0,589,0.0,0.00,,1.7,0.0,0.0,0,69,159,0.0,0.0,False,65,,,0.0,0.0,589,240,2.7,77,240,0,0.00,202,Johnson,,238,0,0,47,585,585,0,a,0.00,0.00,0,585,238,238,0.0
451,Cheikhou Kouyaté,50,MID,Nott'm Forest,84,351,,0,9,0,0.0,0.0,,3,0,0.0,0.0,0.0,,0,0,0,374,0.0,0.00,,1.1,0.0,0.0,0,3,9,0.0,0.0,False,221,,,0.0,0.0,374,97,2.1,159,97,0,0.00,568,Kouyaté,,84,0,0,100,351,351,0,a,0.00,0.00,0,351,84,84,0.0
452,Richie Laryea,45,DEF,Nott'm Forest,141,225,,0,16,0,0.0,0.0,,0,0,0.0,0.0,0.0,,0,0,0,252,0.0,0.00,2023-08-04T09:37:12.198683Z,0.0,0.0,0.0,0,0,16,0.0,0.0,False,212,0.0,Loan to the end of the year with a permanent transfer in view,0.0,0.0,252,148,0.0,421,148,0,0.00,624,Laryea,0.0,141,0,0,112,225,225,0,u,0.00,0.00,0,225,141,141,0.0
453,Orel Mangala,50,MID,Nott'm Forest,127,411,,0,10,0,0.0,0.0,,6,0,0.0,0.0,0.0,,0,0,0,426,0.0,0.00,,1.1,0.0,0.0,0,6,10,0.0,0.0,False,231,,,0.0,0.0,426,135,2.1,219,135,0,0.00,581,Mangala,,127,0,0,143,411,411,0,a,0.00,0.00,0,411,127,127,0.0
454,Loïc Mbe Soh,40,DEF,Nott'm Forest,35,72,,0,34,0,0.0,0.0,,11,0,0.0,0.0,0.1,,0,0,0,102,0.0,0.00,,0.5,0.0,0.0,0,11,34,0.0,0.0,False,157,,,0.0,0.0,102,45,1.5,608,45,0,0.00,417,Mbe Soh,,35,0,0,186,72,72,0,a,0.00,0.00,0,72,35,35,0.0
455,Scott McKenna,45,DEF,Nott'm Forest,108,176,,0,27,0,0.0,0.0,,4,0,0.0,0.0,0.1,,0,0,0,205,0.0,0.00,,1.5,0.0,0.0,0,4,27,0.0,0.0,False,170,,,0.0,0.0,205,117,2.5,372,117,0,0.00,452,McKenna,,108,0,0,79,176,176,0,a,0.00,0.00,0,176,108,108,0.0
456,Alex Mighten,45,MID,Nott'm Forest,29,261,,0,19,0,0.0,0.0,,16,0,0.0,0.0,0.0,,0,0,0,288,0.0,0.00,,0.5,0.0,0.0,0,16,19,0.0,0.0,False,202,,,0.0,0.0,288,43,1.5,457,43,0,0.00,541,Mighten,,29,0,0,226,261,261,0,a,0.00,0.00,0,261,29,29,0.0
457,Moussa Niakhaté,45,DEF,Nott'm Forest,123,198,,0,36,0,0.0,0.0,,1,0,0.0,0.0,0.0,,0,0,0,226,0.0,0.00,2023-08-06T23:30:06.061982Z,0.4,0.0,0.0,0,1,36,0.0,0.0,False,204,25.0,Arm injury - 25% chance of playing,0.0,0.0,226,131,0.6,394,131,0,0.00,579,Niakhaté,25.0,123,0,0,94,198,198,0,d,0.00,0.00,0,198,123,123,0.0
458,Lewis O'Brien,50,MID,Nott'm Forest,152,455,,0,8,0,0.0,0.0,,1,0,0.0,0.0,0.0,,0,0,0,468,0.0,0.00,,1.1,0.0,0.0,0,1,8,0.0,0.0,False,243,,,0.0,0.0,468,159,2.1,263,159,0,0.00,600,O'Brien,,152,0,0,168,455,455,0,a,0.00,0.00,0,455,152,152,0.0
459,Braian Ojeda Rodríguez,45,MID,Nott'm Forest,37,276,,0,11,0,0.0,0.0,,0,0,0.0,0.0,0.0,,0,0,0,301,0.0,0.00,2023-08-04T09:39:04.512634Z,0.0,0.0,0.0,0,0,11,0.0,0.0,False,267,0.0,Permanent transfer to Real Salt Lake,0.0,0.0,301,50,0.0,472,50,0,0.00,634,Ojeda,0.0,37,0,0,234,276,276,0,u,0.00,0.00,0,276,37,37,0.0
460,Jonathan Panzo,40,DEF,Nott'm Forest,26,54,,0,28,0,0.0,0.0,,15,0,0.0,0.0,0.2,,0,0,0,85,0.0,0.00,,0.5,0.0,0.0,0,15,28,0.0,0.0,False,150,,,0.0,0.0,85,37,1.5,590,37,0,0.00,390,Panzo,,26,0,0,177,54,54,0,a,0.00,0.00,0,54,26,26,0.0
461,Omar Richards,45,DEF,Nott'm Forest,130,207,,0,11,0,0.0,0.0,,2,0,0.0,0.0,0.1,,0,0,0,235,0.0,0.00,,1.5,0.0,0.0,0,2,11,0.0,0.0,False,187,,,0.0,0.0,235,138,2.5,403,138,0,0.00,493,O.Richards,,130,0,0,101,207,207,0,a,0.00,0.00,0,207,130,130,0.0
462,Gustavo Henrique Furtado Scarpa,45,MID,Nott'm Forest,16,191,,0,31,0,0.0,0.0,,23,0,0.0,0.0,0.1,,0,0,0,220,0.0,0.00,,0.5,0.0,0.0,0,23,31,0.0,0.0,False,165,,,0.0,0.0,220,30,1.5,387,30,0,0.00,473,G.Scarpa,,16,0,0,213,191,191,0,a,0.00,0.00,0,191,16,16,0.0
463,Jonjo Shelvey,50,MID,Nott'm Forest,83,348,,0,20,0,0.0,0.0,2.0,5,0,0.0,0.0,0.0,,0,0,0,371,0.0,0.00,,1.1,0.0,0.0,0,5,20,0.0,0.0,False,203,,,0.0,0.0,371,96,2.1,156,96,0,0.00,542,J.Shelvey,,83,0,0,99,348,348,0,a,0.00,0.00,0,348,83,83,0.0
464,Sam Surridge,45,FWD,Nott'm Forest,5,220,,0,640,0,0.0,0.0,,0,0,0.0,0.0,0.5,,0,0,0,247,0.0,0.00,2023-07-26T11:30:33.401435Z,0.0,0.0,0.0,0,0,640,0.0,0.0,False,43,0.0,Joined Nashville SC on a permanent transfer,0.0,0.0,247,9,0.0,416,9,0,0.00,228,Surridge,0.0,5,0,0,66,220,220,0,u,0.00,0.00,0,220,5,5,0.0
465,Harry Toffolo,45,DEF,Nott'm Forest,97,156,,0,20,0,0.0,0.0,,3,0,0.0,0.0,0.1,,0,0,0,185,0.0,0.00,,1.5,0.0,0.0,0,3,20,0.0,0.0,False,188,,,0.0,0.0,185,106,2.5,352,106,0,0.00,504,Toffolo,,97,0,0,68,156,156,0,a,0.00,0.00,0,156,97,97,0.0
466,Hwang Ui-jo,45,FWD,Nott'm Forest,3,204,,0,153,0,0.0,0.0,,196,0,0.0,0.0,1.5,,0,0,0,232,0.0,0.00,,0.5,0.0,0.0,0,196,153,0.0,0.0,False,27,,,0.0,0.0,232,7,1.5,400,7,0,0.00,138,Ui-jo,,3,0,0,64,204,204,0,a,0.00,0.00,0,204,3,3,0.0
467,Neco Williams,45,DEF,Nott'm Forest,137,216,,0,29,0,0.0,0.0,,20,0,0.0,0.0,0.3,3.0,0,0,0,244,0.0,0.00,,1.5,0.0,0.0,0,20,29,0.0,0.0,False,103,,,0.0,0.0,244,145,2.5,412,145,0,0.00,281,Williams,,137,0,0,108,216,216,0,a,0.00,0.00,0,216,137,137,0.0
468,Chris Wood,50,FWD,Nott'm Forest,22,355,,0,151,0,0.0,0.0,,134,0,0.0,0.0,0.6,,0,0,0,377,0.0,0.00,,0.9,0.0,0.0,0,134,151,0.0,0.0,False,40,,,0.0,0.0,377,26,1.9,163,26,0,0.00,208,Wood,,22,0,0,42,355,355,0,a,0.00,0.00,0,355,22,22,0.0
469,Joe Worrall,45,DEF,Nott'm Forest,131,208,,0,24,0,0.0,0.0,,3,0,0.0,0.0,0.1,,0,0,0,236,0.0,0.00,,1.5,0.0,0.0,0,3,24,0.0,0.0,False,176,,,0.0,0.0,236,139,2.5,404,139,0,0.00,464,Worrall,,131,0,0,102,208,208,0,a,0.00,0.00,0,208,131,131,0.0
470,Ryan Yates,50,MID,Nott'm Forest,137,426,,0,18,0,0.0,0.0,,3,0,0.0,0.0,0.0,,0,0,0,441,0.0,0.00,,1.1,0.0,0.0,0,3,18,0.0,0.0,False,199,,,0.0,0.0,441,145,2.1,234,145,0,0.00,535,Yates,,137,0,0,153,426,426,0,a,0.00,0.00,0,426,137,137,0.0
604,Olu Aina,45,DEF,Nott'm Forest,104,170,,0,41,0,0.0,0.0,,31,0,0.0,0.0,0.1,,0,0,0,199,0.0,0.00,,1.5,0.0,0.0,0,31,41,0.0,0.0,False,161,,,0.0,0.0,199,113,2.5,366,113,0,0.00,423,Aina,,104,0,0,75,170,170,0,a,0.00,0.00,0,170,104,104,0.0
636,George Shelvey,40,GKP,Nott'm Forest,39,87,,0,6,0,0.0,0.0,,21,0,0.0,0.0,0.0,,0,0,0,117,0.0,0.00,,0.5,0.0,0.0,0,21,6,0.0,0.0,False,66,,,0.0,0.0,117,41,1.5,623,41,0,0.00,532,G.Shelvey,,39,0,0,68,87,87,0,a,0.00,0.00,0,87,39,39,0.0
637,Josh Powell,40,DEF,Nott'm Forest,63,107,,0,16,0,0.0,0.0,,25,0,0.0,0.0,0.1,,0,0,0,136,0.0,0.00,,0.5,0.0,0.0,0,25,16,0.0,0.0,False,178,,,0.0,0.0,136,72,1.5,643,72,0,0.00,470,Powell,,63,0,0,214,107,107,0,a,0.00,0.00,0,107,63,63,0.0
27,Auston Trusty,40,DEF,Sheffield Utd,24,51,,0,108,0,0.0,0.0,,251,0,0.0,0.0,1.1,,0,0,0,82,0.0,0.00,,0.5,0.0,0.0,0,251,108,0.0,0.0,False,55,,,0.0,0.0,82,35,0.5,587,35,0,0.00,163,Trusty,,24,0,0,175,51,51,0,a,0.00,0.00,0,51,24,24,0.0
471,Anel Ahmedhodžić,45,DEF,Sheffield Utd,156,247,,0,75,0,0.0,0.0,,55,0,0.0,0.0,0.5,,0,0,0,274,0.0,0.00,,1.5,0.0,0.0,0,55,75,0.0,0.0,False,80,,,0.0,0.0,274,163,1.5,443,163,0,0.00,230,Ahmedhodžić,,156,0,0,127,247,247,0,a,0.00,0.00,0,247,156,156,0.0
472,Jordan Amissah,40,GKP,Sheffield Utd,44,105,,0,15,0,0.0,0.0,,83,0,0.0,0.0,0.4,,0,0,0,134,0.0,0.00,,0.5,0.0,0.0,0,83,15,0.0,0.0,False,39,,,0.0,0.0,134,46,0.5,641,46,0,0.00,253,Amissah,,44,0,0,73,105,105,0,a,0.00,0.00,0,105,44,44,0.0
473,George Baldock,40,DEF,Sheffield Utd,4,15,,0,357,0,0.0,0.0,,1218,0,0.0,0.0,15.5,,0,0,0,46,0.0,0.00,,0.5,0.0,0.0,0,1218,357,0.0,0.0,False,10,,,0.0,0.0,46,15,0.5,551,15,0,0.00,27,Baldock,,4,0,0,155,15,15,0,a,0.00,0.00,0,15,4,4,0.0
474,Chris Basham,40,DEF,Sheffield Utd,1,7,,0,35,0,0.0,0.0,,41,0,0.0,0.0,0.4,,0,0,0,38,0.0,0.00,,0.5,0.0,0.0,0,41,35,0.0,0.0,False,88,,,0.0,0.0,38,12,0.5,543,12,0,0.00,246,Basham,,1,0,0,152,7,7,0,a,0.00,0.00,0,7,1,1,0.0
476,Jayden Bogle,45,DEF,Sheffield Utd,150,236,,0,21,0,0.0,0.0,,0,0,0.0,0.0,0.0,,0,0,0,263,0.0,0.00,2023-08-04T11:00:04.348112Z,0.4,0.0,0.0,0,0,21,0.0,0.0,False,205,25.0,Knee injury - 25% chance of playing,0.0,0.0,263,157,0.4,432,157,0,0.00,580,Bogle,25.0,150,0,0,121,236,236,0,d,0.00,0.00,0,236,150,150,0.0
477,Rhian Brewster,50,FWD,Sheffield Utd,26,418,2.0,0,83,0,0.0,0.0,,8,0,0.0,0.0,0.1,,0,0,0,433,0.0,0.00,2023-08-06T23:30:06.086613Z,0.2,0.0,0.0,0,8,83,0.0,0.0,False,63,25.0,Lack of match fitness - 25% chance of playing,0.0,0.0,433,30,0.2,226,30,0,0.00,449,Brewster,25.0,26,0,0,46,418,418,0,d,0.00,0.00,0,418,26,26,0.0
478,Ismaila Coulibaly,45,MID,Sheffield Utd,48,297,,0,33,0,0.0,0.0,,3,0,0.0,0.0,0.0,,0,0,0,321,0.0,0.00,2023-08-04T11:00:04.362630Z,0.1,0.0,0.0,0,3,33,0.0,0.0,False,191,25.0,Knee injury - 25% chance of playing,0.0,0.0,321,61,0.1,493,61,0,0.00,521,Coulibaly,25.0,48,0,0,245,297,297,0,d,0.00,0.00,0,297,48,48,0.0
479,Adam Davies,40,GKP,Sheffield Utd,14,20,,0,14,0,0.0,0.0,,35,0,0.0,0.0,0.2,,0,0,0,51,0.0,0.00,,0.5,0.0,0.0,0,35,14,0.0,0.0,False,52,,,0.0,0.0,51,16,0.5,556,16,0,0.00,331,Davies,,14,0,0,43,20,20,0,a,0.00,0.00,0,20,14,14,0.0
480,John Egan,45,DEF,Sheffield Utd,89,147,,0,25,0,0.0,0.0,,5,0,0.0,0.0,0.2,,0,0,0,176,0.0,0.00,,1.5,0.0,0.0,0,5,25,0.0,0.0,False,146,,,0.0,0.0,176,98,1.5,343,98,0,0.00,379,Egan,,89,0,0,60,147,147,0,a,0.00,0.00,0,147,89,89,0.0
481,John Fleck,50,MID,Sheffield Utd,81,346,,0,8,0,0.0,0.0,2.0,2,0,0.0,0.0,0.0,,0,0,0,369,0.0,0.00,2023-08-04T11:00:04.379703Z,0.8,0.0,0.0,0,2,8,0.0,0.0,False,255,75.0,Knock - 75% chance of playing,0.0,0.0,369,94,0.8,154,94,0,0.00,618,Fleck,75.0,81,0,0,97,346,346,0,d,0.00,0.00,0,346,81,81,0.0
482,Wes Foderingham,45,GKP,Sheffield Utd,52,133,,0,53,0,0.0,0.0,,14,0,0.0,0.0,0.3,,0,0,0,162,0.0,0.00,,1.8,0.0,0.0,0,14,53,0.0,0.0,False,47,,,0.0,0.0,162,54,1.8,329,54,0,0.00,292,Foderingham,,52,0,0,19,133,133,0,a,0.00,0.00,0,133,52,52,0.0
483,Daniel Jebbison,50,FWD,Sheffield Utd,41,491,,0,22,0,0.0,0.0,,2,0,0.0,0.0,0.0,,0,0,0,499,0.0,0.00,2023-08-06T23:30:06.119901Z,0.7,0.0,0.0,0,2,22,0.0,0.0,False,79,75.0,Groin Injury - 75% chance of playing,0.0,0.0,499,44,0.7,299,44,0,0.00,583,Jebbison,75.0,41,0,0,61,491,491,0,d,0.00,0.00,0,491,41,41,0.0
484,Max Lowe,45,DEF,Sheffield Utd,102,167,,0,15,0,0.0,0.0,,1,0,0.0,0.0,0.1,,0,0,0,196,0.0,0.00,,1.5,0.0,0.0,0,1,15,0.0,0.0,False,175,,,0.0,0.0,196,111,1.5,363,111,0,0.00,462,Lowe,,102,0,0,73,167,167,0,a,0.00,0.00,0,167,102,102,0.0
485,Oliver McBurnie,55,FWD,Sheffield Utd,46,521,,0,40,0,0.0,0.0,,12,0,0.0,0.0,0.1,,0,0,0,528,0.0,0.00,2023-08-06T23:30:06.135129Z,0.7,0.0,0.0,0,12,40,0.0,0.0,False,69,50.0,Foot injury - 50% chance of playing,0.0,0.0,528,49,0.7,105,49,0,0.00,497,McBurnie,50.0,46,0,0,31,521,521,0,d,0.00,0.00,0,521,46,46,0.0
486,Iliman Ndiaye,55,FWD,Sheffield Utd,50,554,,0,160,0,0.0,0.0,,0,0,0.0,0.0,0.0,,0,0,0,559,0.0,0.00,2023-08-02T07:28:59.550053Z,0.0,0.0,0.0,0,0,160,0.0,0.0,False,77,0.0,Permanent transfer to Marseille,0.0,0.0,559,53,0.0,138,53,0,0.00,544,Ndiaye,0.0,50,0,0,35,554,554,0,u,0.00,0.00,0,554,50,50,0.0
487,Rhys Norrington-Davies,40,DEF,Sheffield Utd,47,85,,0,36,0,0.0,0.0,,3,0,0.0,0.0,0.1,,0,0,0,115,0.0,0.00,2023-08-06T23:30:06.150503Z,0.1,0.0,0.0,0,3,36,0.0,0.0,False,177,25.0,Lack of match fitness - 25% chance of playing,0.0,0.0,115,57,0.1,621,57,0,0.00,468,Norrington-Davies,25.0,47,0,0,198,85,85,0,d,0.00,0.00,0,85,47,47,0.0
488,Oliver Norwood,50,MID,Sheffield Utd,89,359,,0,17,0,0.0,0.0,1.0,3,0,0.0,0.0,0.0,1.0,0,0,0,381,0.0,0.00,2023-08-06T23:30:06.165508Z,0.8,0.0,0.0,0,3,17,0.0,0.0,False,232,75.0,Head injury - 75% chance of playing,0.0,0.0,381,102,0.8,167,102,0,0.00,582,Norwood,75.0,89,0,0,105,359,359,0,d,0.00,0.00,0,359,89,89,0.0
489,Ben Osborn,50,MID,Sheffield Utd,120,402,,0,5,0,0.0,0.0,,1,0,0.0,0.0,0.0,,0,0,0,420,0.0,0.00,,1.1,0.0,0.0,0,1,5,0.0,0.0,False,219,,,0.0,0.0,420,131,1.1,210,131,0,0.00,565,Osborn,,120,0,0,136,402,402,0,a,0.00,0.00,0,402,120,120,0.0
490,William Osula,45,FWD,Sheffield Utd,21,334,,0,88,0,0.0,0.0,,191,0,0.0,0.0,1.7,,0,0,0,357,0.0,0.00,,0.5,0.0,0.0,0,191,88,0.0,0.0,False,26,,,0.0,0.0,357,25,0.5,530,25,0,0.00,133,Osula,,21,0,0,82,334,334,0,a,0.00,0.00,0,334,21,21,0.0
576,Jack Robinson,45,DEF,Sheffield Utd,81,136,,0,13,0,0.0,0.0,,4,0,0.0,0.0,0.1,,0,0,0,165,0.0,0.00,,1.5,0.0,0.0,0,4,13,0.0,0.0,False,174,,,0.0,0.0,165,90,1.5,332,90,0,0.00,457,Robinson,,81,0,0,52,136,136,0,a,0.00,0.00,0,136,81,81,0.0
587,Anis Slimane,50,MID,Sheffield Utd,174,487,,0,11,0,0.0,0.0,,14,0,0.0,0.0,0.1,,0,0,0,496,0.0,0.00,,1.1,0.0,0.0,0,14,11,0.0,0.0,False,170,,,0.0,0.0,496,179,1.1,295,179,0,0.00,486,Slimane,,174,0,0,190,487,487,0,a,0.00,0.00,0,487,174,174,0.0
592,Yasser Larouci,45,DEF,Sheffield Utd,165,273,,0,19,0,0.0,0.0,,2,0,0.0,0.0,0.1,,0,0,0,298,0.0,0.00,,1.5,0.0,0.0,0,2,19,0.0,0.0,False,186,,,0.0,0.0,298,172,1.5,469,172,0,0.00,492,Larouci,,165,0,0,136,273,273,0,a,0.00,0.00,0,273,165,165,0.0
593,Bénie Traoré,55,FWD,Sheffield Utd,55,563,,0,7,0,0.0,0.0,,21,0,0.0,0.0,0.1,,0,0,0,567,0.0,0.00,,1.3,0.0,0.0,0,21,7,0.0,0.0,False,65,,,0.0,0.0,567,57,1.3,147,57,0,0.00,474,T.Bénie,,55,0,0,40,563,563,0,a,0.00,0.00,0,563,55,55,0.0
638,Vini de Souza Costa,50,MID,Sheffield Utd,156,460,,0,0,0,0.0,0.0,,11,0,0.0,0.0,0.0,,0,0,0,472,0.0,0.00,2023-08-10T15:30:07.083501Z,0.8,0.0,0.0,0,11,0,0.0,0.0,False,269,75.0,Awaiting International Clearance - 75% chance of playing,0.0,0.0,472,162,0.8,268,162,0,0.00,637,Vini Souza,75.0,156,0,0,172,460,460,0,d,0.00,0.00,0,460,156,156,0.0
491,Brandon Austin,40,GKP,Spurs,30,58,,0,27,0,0.0,0.0,,106,0,0.0,0.0,0.2,,0,0,0,89,0.0,0.00,,1.0,0.0,0.0,0,106,27,0.0,0.0,False,50,,,0.0,0.0,89,32,0.5,594,32,0,0.00,319,Austin,,30,0,0,59,58,58,0,a,0.00,0.00,0,58,30,30,0.0
492,Rodrigo Bentancur,55,MID,Spurs,205,534,,0,19,0,0.0,0.0,,7,0,0.0,0.0,0.0,,0,0,0,540,0.0,0.00,2023-07-05T16:30:03.838788Z,0.0,0.0,0.0,0,7,19,0.0,0.0,False,261,0.0,Knee injury - Expected back 04 Nov,0.0,0.0,540,208,0.0,118,208,0,0.00,626,Bentancur,0.0,205,0,0,73,534,534,0,i,0.00,0.00,0,534,205,205,0.0
493,Yves Bissouma,50,MID,Spurs,150,449,,0,93,0,0.0,0.0,,124,0,0.0,0.0,0.2,,0,0,0,462,0.0,0.00,,1.6,0.0,0.0,0,124,93,0.0,0.0,False,100,,,0.0,0.0,462,157,1.1,257,157,0,0.00,329,Bissouma,,150,0,0,166,449,449,0,a,0.00,0.00,0,449,150,150,0.0
494,Bryan Gil Salvatierra,50,MID,Spurs,159,465,,0,10,0,0.0,0.0,,0,0,0.0,0.0,0.0,,0,0,0,476,0.0,0.00,2023-08-04T11:00:04.405468Z,0.0,0.0,0.0,0,0,10,0.0,0.0,False,266,0.0,Groin Injury - Unknown return date,0.0,0.0,476,165,0.0,273,165,0,0.00,633,Bryan,0.0,159,0,0,175,465,465,0,i,0.00,0.00,0,465,159,159,0.0
495,Ben Davies,45,DEF,Spurs,98,157,,0,87,0,0.0,0.0,,59,0,0.0,0.0,0.9,,0,0,0,186,0.0,0.00,,2.0,0.0,0.0,0,59,87,0.0,0.0,False,65,,,0.0,0.0,186,107,1.5,353,107,0,0.00,183,Davies,,98,0,0,69,157,157,0,a,0.00,0.00,0,157,98,98,0.0
496,Eric Dier,45,DEF,Spurs,84,141,,0,137,0,0.0,0.0,,127,0,0.0,0.0,1.2,3.0,0,0,0,170,0.0,0.00,,2.0,0.0,0.0,0,127,137,0.0,0.0,False,53,,,0.0,0.0,170,93,1.5,337,93,0,0.00,154,Dier,,84,0,0,55,141,141,0,a,0.00,0.00,0,141,84,84,0.0
497,Emerson Leite de Souza Junior,45,DEF,Spurs,158,251,,0,120,0,0.0,0.0,,95,0,0.0,0.0,0.5,,0,0,0,278,0.0,0.00,,2.0,0.0,0.0,0,95,120,0.0,0.0,False,77,,,0.0,0.0,278,165,1.5,447,165,0,0.00,219,E.Royal,,158,0,0,129,251,251,0,a,0.00,0.00,0,251,158,158,0.0
498,Fraser Forster,40,GKP,Spurs,6,6,,0,3457,0,0.0,0.0,,21,0,0.0,0.0,4.5,,0,0,0,37,0.0,0.00,2023-08-11T16:00:08.821890Z,0.0,0.0,0.0,0,21,3457,0.0,0.0,False,13,0.0,Back injury - Unknown return date,0.0,0.0,37,8,0.0,542,8,0,0.00,77,Forster,0.0,6,0,0,35,6,6,0,i,0.00,0.00,0,6,6,6,0.0
499,Pierre-Emile Højbjerg,55,MID,Spurs,191,514,,0,174,0,0.0,0.0,,55,0,0.0,0.0,0.6,,0,0,0,521,0.0,0.00,,2.1,0.0,0.0,0,55,174,0.0,0.0,False,66,,,0.0,0.0,521,195,1.6,98,195,0,0.00,205,Højbjerg,,191,0,0,59,514,514,0,a,0.00,0.00,0,514,191,191,0.0
500,Harry Kane,125,FWD,Spurs,81,642,1.0,0,18672,0,0.0,0.0,,205,0,0.0,0.0,4.4,2.0,0,0,0,642,0.0,0.00,,3.6,0.0,0.0,0,205,18672,0.0,0.0,False,16,,,0.0,0.0,642,82,3.1,2,82,0,0.00,81,Kane,,81,0,0,2,642,642,0,a,0.00,0.00,0,642,81,81,0.0
